LoanNr_ChkDgt,Zip,NAICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,SBA_Appv,prediction
2940325003,97756,31,2008,84,5,1.0,1,6,0,1,1,0,48978.0,12500.0,paid in full
5883183002,73034,44,1993,84,10,1.0,0,0,1,0,0,0,180000.0,153000.0,paid in full
7998304007,2745,44,2005,60,1,1.0,0,1,1,1,1,0,60000.0,30000.0,paid in full
8687083003,56187,44,1995,177,2,1.0,0,0,1,0,0,0,49000.0,41650.0,paid in full
6143944000,33016,62,2003,240,60,1.0,9,0,1,1,0,0,313000.0,313000.0,paid in full
1386525001,21771,54,2005,84,1,2.0,0,1,0,1,1,0,17500.0,5000.0,paid in full
5374824002,15045,33,2002,33,12,1.0,0,12,1,1,1,0,45000.0,22500.0,paid in full
1429094008,57701,45,1997,60,4,1.0,0,0,1,0,0,1,8000.0,6400.0,paid in full
2143764007,79601,23,1998,60,10,1.0,0,0,1,0,0,0,119000.0,89250.0,paid in full
2214066010,62062,81,2006,84,2,1.0,4,11,1,2,1,0,150935.0,37500.0,paid in full
1948065008,63462,72,2006,50,3,1.0,0,3,0,2,1,0,121000.0,25000.0,charged off
1018925010,2817,33,2004,131,9,1.0,0,0,1,2,0,0,198078.0,50000.0,paid in full
1467195000,70437,54,2005,84,2,1.0,2,0,0,1,0,0,15000.0,12750.0,paid in full
8112804000,44142,56,2005,84,2,1.0,0,2,1,1,1,0,34604.0,6000.0,paid in full
3210665003,84701,23,2008,84,3,1.0,0,3,0,1,1,0,165452.0,50000.0,paid in full
4089264007,96766,56,2001,60,2,1.0,0,0,1,2,0,0,28800.0,23040.0,paid in full
7672723008,32055,92,1995,108,3,1.0,0,0,1,0,0,0,350000.0,290500.0,paid in full
3412963005,42240,44,1989,60,14,1.0,0,0,0,0,0,0,40000.0,36000.0,paid in full
2602675000,55449,72,2007,12,120,1.0,0,120,0,1,1,0,100000.0,50000.0,charged off
5358575006,91776,54,2012,12,26,1.0,2,26,0,1,1,0,150000.0,75000.0,paid in full
5044984001,33076,42,2002,84,1,1.0,4,1,1,1,1,0,57425.0,25000.0,paid in full
1098964003,59937,56,1997,84,3,1.0,0,0,1,2,0,1,52000.0,41600.0,paid in full
2583756000,92056,42,2007,36,2,1.0,5,5,1,1,1,0,177500.0,75000.0,paid in full
5255815003,2114,44,2012,60,18,1.0,5,23,0,1,0,0,115000.0,97750.0,paid in full
6733434000,91786,62,2003,240,2,1.0,4,0,1,1,0,0,140000.0,140000.0,paid in full
2096095010,15301,54,2007,84,8,2.0,3,5,0,1,0,0,100000.0,50000.0,paid in full
1580945002,64117,44,2006,84,12,2.0,5,17,0,1,1,0,74684.0,10000.0,paid in full
3030935004,18914,56,2008,60,5,1.0,0,5,0,1,0,0,25000.0,12500.0,paid in full
8203103001,64130,23,1995,246,15,1.0,0,0,1,0,0,0,220000.0,165000.0,paid in full
1903665007,47111,51,2006,60,7,1.0,0,7,0,1,1,0,157318.0,50000.0,paid in full
1056925000,60490,44,2004,87,1,2.0,0,0,1,2,0,0,115000.0,57500.0,paid in full
3114155003,33881,44,2008,290,0,2.0,1,1,16310,1,0,0,825000.0,618750.0,paid in full
5206633009,11106,48,1993,180,1,1.0,0,0,1,0,0,0,102820.0,82256.0,paid in full
6635464005,3235,44,2003,84,2,2.0,0,2,1,2,1,0,20000.0,10000.0,paid in full
5545023008,39042,11,1993,180,1,1.0,0,0,1,0,0,0,675000.0,560250.0,paid in full
4762183001,92703,81,1992,300,2,1.0,0,0,1,0,0,0,386750.0,340000.0,paid in full
5207004006,20176,44,2002,120,14,2.0,0,0,81550,1,0,0,760000.0,570000.0,paid in full
4734503004,59715,44,1992,60,3,1.0,0,0,6410,0,0,0,50000.0,44000.0,paid in full
1289845001,40203,48,2005,84,3,1.0,0,3,1,1,0,0,24900.0,12450.0,paid in full
5865164010,34691,72,2003,180,10,2.0,0,0,1,1,0,0,210000.0,157500.0,paid in full
5942433006,60091,81,1993,120,2,1.0,0,0,1,0,0,0,180000.0,144000.0,paid in full
1151595006,46060,62,2005,45,1,2.0,0,1,1,1,0,0,95600.0,47800.0,charged off
1865184007,67212,44,1998,84,3,2.0,0,0,1,0,0,1,70000.0,56000.0,paid in full
2415326001,93463,56,2006,84,1,2.0,0,1,1,1,1,0,10000.0,5000.0,paid in full
1072405008,60630,72,2004,61,4,1.0,0,0,1,1,0,0,50000.0,25000.0,paid in full
5700274010,7465,44,2002,60,3,2.0,3,3,70130,1,1,0,122687.0,25000.0,paid in full
1862575007,54703,42,2006,28,2,2.0,2,2,0,1,0,0,200000.0,50000.0,charged off
4614745004,60025,52,2011,84,0,2.0,3,0,0,1,1,0,25020.0,12500.0,paid in full
5902284000,98166,45,2003,84,2,1.0,4,2,1,1,1,0,7500.0,3750.0,paid in full
8865184009,90049,45,2005,84,14,1.0,2,16,1,1,1,0,88657.0,15000.0,paid in full
8938624001,37067,52,2005,84,8,1.0,0,0,1,1,0,0,850000.0,637500.0,paid in full
2489776010,89122,23,2007,26,1,1.0,10,1,1,2,1,0,162473.0,25000.0,charged off
2632695007,49534,56,2007,84,2,1.0,0,2,0,2,0,0,23000.0,11500.0,paid in full
9073974006,83642,23,2005,84,1,2.0,1,1,1,1,1,0,69349.0,12500.0,paid in full
1495745007,40207,72,2006,84,13,1.0,0,13,0,1,1,0,25016.0,10000.0,paid in full
2384416000,97055,32,2006,13,10,1.0,0,10,1,2,1,0,136685.0,17500.0,charged off
1497265009,38866,56,2006,2,1,2.0,0,1,0,2,0,0,25000.0,21250.0,charged off
8979434010,43551,33,2005,120,3,2.0,0,0,1,2,0,0,150000.0,127500.0,paid in full
2489065002,90201,44,2007,49,4,1.0,0,4,0,1,1,0,100500.0,17500.0,charged off
4399295007,84115,44,2011,222,4,1.0,0,4,0,1,0,0,810000.0,771750.0,paid in full
3878265001,6851,72,2010,120,1,2.0,45,1,30215,1,0,0,350000.0,315000.0,paid in full
1766445003,76109,42,2006,58,2,1.0,2,2,0,1,1,0,50095.0,12500.0,charged off
3858754002,91750,56,2000,300,4,1.0,0,0,1,1,0,0,186000.0,139500.0,paid in full
1119565008,90048,44,2005,29,1,2.0,0,0,1,1,0,0,10000.0,5000.0,charged off
2267106002,10033,44,2006,68,5,1.0,1,5,1,2,1,0,59502.0,25000.0,charged off
7440614007,39503,44,2004,240,15,1.0,15,0,1,1,0,0,657000.0,657000.0,paid in full
1766905010,21108,42,2006,29,4,1.0,0,4,0,1,1,0,55237.0,12500.0,charged off
5084615007,55305,23,2012,36,1,1.0,0,1,0,1,1,0,155000.0,62500.0,paid in full
7957734000,80908,23,2005,9,40,1.0,3,40,1,1,1,0,733500.0,175000.0,paid in full
1509825009,93257,81,2006,12,3,2.0,0,3,0,1,1,0,35000.0,29750.0,charged off
2385705010,60031,32,2007,30,3,2.0,3,0,0,1,0,0,140000.0,70000.0,charged off
8484673003,50401,45,1995,120,8,2.0,0,0,1,0,0,1,65000.0,58500.0,paid in full
1862895009,98052,42,2006,84,1,1.0,0,1,0,1,1,0,67500.0,12500.0,paid in full
5920173010,79415,81,1993,120,1,1.0,0,0,1,0,0,0,125000.0,112500.0,paid in full
2612255007,20148,45,2007,84,3,2.0,0,3,0,2,1,0,246604.0,50000.0,paid in full
1145415002,2638,62,2005,84,12,1.0,0,12,1,2,0,0,50000.0,25000.0,paid in full
1533665009,80210,44,2006,69,2,1.0,1,2,0,1,1,0,50746.0,25000.0,charged off
1336785000,27613,52,2005,84,4,1.0,0,4,1,1,0,0,100000.0,50000.0,paid in full
2857436007,33860,23,2007,76,8,1.0,0,8,1,1,1,0,51568.0,25000.0,charged off
2112955009,41042,61,2007,82,1,2.0,3,1,0,1,0,0,305800.0,229350.0,paid in full
1527655010,14731,33,2006,240,2,2.0,0,2,0,2,0,0,225000.0,168750.0,paid in full
3369085008,84790,61,2009,51,1,2.0,0,1,0,1,1,0,52500.0,17500.0,charged off
2990155009,60502,54,2008,45,1,1.0,0,1,0,1,1,0,63018.0,12500.0,charged off
3193194005,19004,81,1999,240,2,2.0,0,0,1,1,0,0,135000.0,101250.0,paid in full
3319023000,98221,72,1989,252,6,1.0,0,0,0,0,0,0,460000.0,372600.0,paid in full
1493915006,33189,81,2006,39,5,1.0,0,5,0,1,0,0,80000.0,25000.0,charged off
2130925004,10543,48,2007,84,5,1.0,0,5,0,1,1,0,34990.0,12500.0,paid in full
4553604007,43302,54,2001,12,6,1.0,4,10,1,1,1,0,25000.0,12500.0,paid in full
4759623001,57350,32,1992,120,11,1.0,0,0,1,0,0,0,375000.0,318750.0,paid in full
5267964003,59422,44,2002,0,1,1.0,0,0,1,2,0,1,45000.0,38250.0,charged off
5249443000,99501,81,1993,84,2,2.0,0,0,1,0,0,0,86000.0,77400.0,paid in full
4167003010,57702,42,1990,240,3,2.0,0,0,1,0,0,0,84000.0,75600.0,paid in full
4648473001,47203,33,1992,240,26,1.0,6,20,1,0,0,0,163000.0,163000.0,paid in full
5130463009,62626,51,1993,107,50,1.0,0,0,1,0,0,0,150000.0,135000.0,paid in full
2346915000,94931,72,2007,61,6,1.0,0,6,0,1,0,0,15000.0,6000.0,charged off
1696305000,60626,44,2006,84,2,1.0,4,2,0,1,0,0,96725.0,50000.0,paid in full
9008614007,6105,42,2005,84,14,1.0,0,0,1,1,0,0,200000.0,150000.0,paid in full
2844065008,11377,42,2008,52,4,1.0,4,4,0,1,0,0,50000.0,25000.0,charged off
5831654006,43054,45,2003,60,20,1.0,0,19,1,1,1,0,285000.0,50000.0,paid in full
2787696008,7657,44,2007,84,4,1.0,0,4,1,1,1,0,108663.0,25000.0,paid in full
6218414000,13413,56,2003,48,1,1.0,0,1,1,1,1,0,31158.0,9000.0,paid in full
4479393010,31063,42,1991,10,40,1.0,0,0,1,0,0,0,882350.0,749998.0,paid in full
2358415000,98502,11,2007,84,2,1.0,0,2,0,1,1,0,95150.0,25000.0,paid in full
5280614008,85718,62,2002,240,2,1.0,0,2,1,1,0,0,164000.0,164000.0,paid in full
5910895002,92673,23,2013,84,0,1.0,0,0,0,1,1,0,27764.0,10000.0,paid in full
2609726001,73118,33,2007,60,30,1.0,0,0,1,0,1,0,821125.0,375000.0,paid in full
7402184008,95401,54,2004,84,7,1.0,0,7,1,1,1,0,81500.0,25000.0,paid in full
2064906006,67601,54,2006,177,31,1.0,0,0,1,2,0,0,2000000.0,1500000.0,paid in full
2307466000,95819,81,2006,60,1,1.0,0,1,1,1,1,0,35000.0,17500.0,paid in full
7603374002,66215,56,2004,24,10,1.0,0,10,42600,1,1,0,197796.0,75000.0,paid in full
5410604004,39571,11,2002,85,1,1.0,0,0,1,1,0,0,500000.0,375000.0,paid in full
6588803000,95131,42,1994,84,14,1.0,0,0,1,0,0,0,150000.0,127500.0,paid in full
2922045009,8829,23,2008,84,1,1.0,2,3,0,1,1,0,348500.0,25000.0,paid in full
5466203005,78230,56,1993,12,15,1.0,0,0,1,0,0,0,65000.0,55250.0,paid in full
7833803010,43302,81,1995,120,3,1.0,0,0,1,0,0,0,325000.0,250250.0,paid in full
7780613007,63139,23,1995,180,2,2.0,0,0,1,0,0,0,140000.0,105000.0,paid in full
2964213007,51446,11,1987,102,3,1.0,0,0,0,0,0,0,65000.0,58500.0,charged off
2903173004,31548,81,1987,140,13,1.0,0,13,0,0,0,0,99000.0,99000.0,paid in full
2721705010,54736,48,2007,60,25,1.0,0,25,0,2,0,0,220000.0,110000.0,paid in full
1848435004,98541,72,2006,142,10,1.0,0,10,0,2,0,0,700000.0,525000.0,paid in full
9486403001,68450,81,1996,180,3,1.0,0,0,1,0,0,1,70000.0,56000.0,paid in full
1381155009,60631,45,2005,54,2,1.0,0,2,0,1,0,0,50000.0,25000.0,charged off
2866215006,44273,72,2008,300,12,2.0,0,12,67750,2,0,0,1350000.0,1012500.0,paid in full
5387444005,66216,72,2002,48,24,2.0,0,0,1,1,0,0,50000.0,42500.0,paid in full
6869123004,59102,62,1994,180,3,1.0,0,0,1,0,0,0,85000.0,59500.0,paid in full
8950804010,14546,23,2005,84,38,1.0,4,38,1,1,1,0,1125000.0,175000.0,paid in full
2875045005,84116,23,2008,84,13,1.0,0,13,0,1,1,0,125000.0,25000.0,paid in full
1996545004,86322,23,2006,84,9,1.0,0,9,0,1,1,0,49500.0,12500.0,paid in full
4755353006,4037,33,1992,25,32,1.0,0,0,1,0,1,0,125000.0,93750.0,paid in full
1238495003,44718,56,2005,40,20,1.0,2,22,1,1,1,0,99092.0,50000.0,charged off
9132354009,94708,42,2005,84,4,1.0,0,4,1,1,1,0,50000.0,25000.0,paid in full
3611625003,96826,54,2009,96,7,1.0,0,7,0,1,0,0,12500.0,11250.0,charged off
2348755004,15143,44,2007,49,2,1.0,0,2,0,1,0,0,20000.0,10000.0,charged off
2488685009,14616,32,2007,121,32,1.0,0,32,0,1,0,0,750000.0,562500.0,paid in full
7783463005,63384,33,1995,84,6,2.0,0,0,1,0,0,0,193000.0,164050.0,paid in full
2569215010,42066,33,2007,60,1,1.0,1,2,0,2,0,0,11800.0,5900.0,paid in full
5966273000,14623,44,1993,60,10,1.0,0,0,1,0,0,0,100000.0,84000.0,paid in full
6339975007,73013,54,2013,84,2,1.0,0,0,0,1,1,0,15094.0,5000.0,paid in full
9079303009,80215,44,1996,24,2,1.0,0,0,1,0,0,1,25000.0,20000.0,paid in full
1746184004,19001,42,1998,10,39,1.0,0,0,1,0,0,0,500000.0,375000.0,paid in full
5193695008,3278,11,2012,72,1,2.0,0,1,0,1,0,0,148400.0,126140.0,paid in full
5752353005,99645,33,1993,60,5,1.0,0,0,1,0,0,0,50000.0,45000.0,paid in full
7251224009,77077,32,2004,240,26,2.0,8,26,1,1,0,0,318000.0,318000.0,paid in full
2041094006,88352,44,1998,120,5,1.0,0,0,84025,0,0,1,100000.0,80000.0,paid in full
2181245001,11366,44,2007,84,2,2.0,0,0,0,1,1,0,15120.0,7500.0,paid in full
8424254000,16823,81,2005,84,6,1.0,1,6,1,2,1,0,50000.0,25000.0,paid in full
3723644007,58103,23,2000,60,13,1.0,0,0,1,1,0,0,75000.0,56250.0,paid in full
2551675010,83350,42,2007,84,4,1.0,0,4,0,2,1,0,55000.0,15000.0,paid in full
2776726009,10459,53,2007,84,1,1.0,0,1,1,1,1,0,15934.0,5000.0,paid in full
3610505000,3455,23,2009,70,10,1.0,0,10,0,2,1,0,194162.0,61150.0,paid in full
7952474006,17404,42,2005,84,7,1.0,0,7,1,1,1,0,274047.0,50000.0,paid in full
8786163009,92805,44,1996,240,16,1.0,9,7,1,0,0,0,333000.0,333000.0,paid in full
1136435006,94070,81,2005,34,4,1.0,0,0,1,1,0,0,100000.0,50000.0,charged off
6592733006,77004,31,1994,126,19,1.0,0,0,1,0,0,0,550000.0,412500.0,paid in full
3670554010,63330,42,2000,120,4,1.0,7,4,1,2,0,0,251000.0,251000.0,paid in full
5744534007,15203,81,2002,113,10,1.0,0,0,1,1,0,0,699900.0,524925.0,paid in full
4683634003,27278,72,2001,300,12,2.0,0,0,1,1,0,0,1333000.0,999750.0,paid in full
1873455001,20169,45,2006,84,3,2.0,12,3,0,2,1,0,10000.0,5000.0,paid in full
3403973006,77957,44,1989,120,14,1.0,0,0,0,0,0,0,200019.0,178500.0,paid in full
8338103009,39046,45,1995,120,1,1.0,0,0,67255,0,0,0,160000.0,136000.0,paid in full
4846683006,83704,45,1992,84,2,2.0,0,0,1,0,0,0,50000.0,45000.0,paid in full
2371016010,15071,32,2006,12,7,1.0,0,0,1,0,1,0,159388.0,127500.0,paid in full
5261885009,15017,72,2012,36,7,2.0,0,0,0,1,0,0,17100.0,8550.0,paid in full
8680323000,97123,33,1995,240,18,1.0,9,9,1,0,0,0,291000.0,291000.0,paid in full
2137485006,46773,72,2007,180,9,2.0,9,0,0,1,0,0,63700.0,31850.0,paid in full
8419183002,91945,33,1995,60,2,1.0,0,0,1,0,0,1,37500.0,33750.0,paid in full
2114145006,15232,45,2007,60,2,1.0,1,2,0,1,0,0,49000.0,24500.0,paid in full
7697663010,36323,11,1995,180,2,1.0,0,0,1,0,0,0,298000.0,223500.0,paid in full
1175595000,33173,54,2005,84,1,2.0,0,1,1,1,1,0,10000.0,5000.0,paid in full
2773636000,89145,54,2007,33,4,1.0,2,4,1,1,1,0,81289.0,25000.0,charged off
1109515000,97405,33,2005,84,3,1.0,0,0,1,1,0,0,35000.0,17500.0,paid in full
1814204000,45402,33,1998,65,5,2.0,0,0,1,0,0,0,200000.0,150000.0,paid in full
2903035000,75150,72,2008,84,12,1.0,8,20,0,1,1,0,183429.0,23000.0,paid in full
1237505002,95125,81,2005,84,2,2.0,0,2,1,1,1,0,10000.0,5000.0,paid in full
6719884010,66801,81,2003,60,4,2.0,0,0,1,2,0,0,20000.0,17000.0,paid in full
4254965006,45042,71,2010,78,1,1.0,0,1,0,1,0,0,35000.0,35000.0,paid in full
5739704005,94124,48,2002,288,46,1.0,0,0,1,1,0,0,1000000.0,750000.0,paid in full
3208456007,48310,72,2008,48,2,1.0,10,2,1,1,1,0,36915.0,12500.0,charged off
5090184009,11101,32,2002,48,4,1.0,2,6,1,1,1,0,50000.0,25000.0,paid in full
1586575010,90026,51,2006,84,2,2.0,0,2,0,1,1,0,61840.0,12500.0,paid in full
3400805009,79605,62,2009,60,4,2.0,4,0,0,1,0,0,125000.0,112500.0,paid in full
3617215010,56479,44,2009,53,20,1.0,0,20,0,2,0,0,32752.0,35000.0,charged off
6472424009,2130,71,2003,84,3,1.0,1,4,1,1,1,0,75000.0,37500.0,paid in full
2607146000,11418,42,2007,60,4,1.0,2,4,1,2,1,0,93403.0,25000.0,paid in full
4222013006,30245,81,1990,96,14,1.0,0,0,1,0,0,0,185500.0,157675.0,paid in full
3898093003,78516,62,1990,120,4,1.0,0,0,1,0,0,0,63000.0,56700.0,paid in full
3450515003,55398,23,2009,60,1,1.0,0,1,0,2,0,0,12000.0,10800.0,paid in full
1369365010,48126,45,2005,44,1,1.0,0,1,0,1,1,0,100000.0,50000.0,charged off
5256194002,73750,81,2002,180,15,1.0,0,0,1,2,0,0,442000.0,331500.0,paid in full
2599285010,80403,33,2007,84,12,1.0,2,3,0,1,0,0,151000.0,75500.0,paid in full
1648985000,92109,62,2006,58,1,1.0,0,1,0,1,1,0,13800.0,5000.0,charged off
1262095001,77504,62,2005,84,1,2.0,3,4,1,1,0,0,120000.0,60000.0,paid in full
9613843008,62960,71,1997,60,1,2.0,0,0,1,0,0,1,22155.0,17724.0,paid in full
2836115010,46544,33,2008,45,5,2.0,15,5,0,1,0,0,100000.0,50000.0,charged off
6225774001,88001,32,2003,120,14,2.0,6,8,1,1,0,0,99000.0,99000.0,paid in full
2535306000,14120,81,2007,84,7,2.0,0,0,1,1,0,0,115000.0,97750.0,paid in full
4200473003,44145,42,1990,18,30,1.0,0,0,1,0,0,0,500000.0,400000.0,paid in full
6850474000,87401,62,2004,84,8,1.0,0,8,1,2,1,0,122000.0,50000.0,paid in full
2740395008,99006,42,2008,84,1,1.0,0,1,0,1,1,0,34800.0,9000.0,paid in full
4012065004,42765,56,2010,12,6,1.0,0,6,0,2,0,0,29700.0,25245.0,paid in full
2580855004,14052,44,2007,60,2,2.0,1,3,0,1,0,0,65000.0,32500.0,paid in full
1381635000,35810,56,2005,19,1,2.0,2,1,0,1,0,0,25000.0,21250.0,charged off
5760713006,76821,42,1993,180,24,1.0,0,0,1,0,0,0,150000.0,120000.0,paid in full
4237745008,85718,53,2010,84,5,2.0,0,5,0,1,1,0,72805.0,12500.0,paid in full
6148964005,91730,42,2003,300,30,1.0,0,0,1,1,0,0,1500000.0,999990.0,paid in full
4718845004,15090,72,2011,88,0,2.0,10,10,0,1,0,0,209600.0,104800.0,paid in full
4379305000,30084,23,2011,84,10,1.0,0,10,0,1,1,0,250000.0,125000.0,paid in full
6505134002,79606,56,2003,84,7,1.0,4,11,1,1,1,0,10000.0,5000.0,paid in full
3288655000,20109,42,2009,60,2,1.0,0,2,0,1,0,0,28500.0,14250.0,paid in full
2543066000,98037,23,2007,68,1,1.0,0,1,1,2,1,0,37923.0,9500.0,charged off
3766675001,92881,72,2010,300,0,2.0,40,0,0,1,0,0,720600.0,648540.0,paid in full
7005583010,43465,23,1994,96,9,1.0,0,0,1,0,0,0,287000.0,243950.0,paid in full
8953124002,66212,45,2005,84,10,1.0,2,12,1,1,1,0,49812.0,12500.0,paid in full
1469305000,36587,44,2005,84,1,2.0,1,1,0,1,0,0,20000.0,17000.0,paid in full
4345754001,7719,32,2001,62,11,1.0,0,11,1,1,1,0,103981.0,37500.0,paid in full
3199175007,29607,23,2008,60,2,2.0,0,0,0,1,1,0,44772.0,12500.0,paid in full
9245223005,65705,23,1996,48,2,1.0,0,0,1,0,0,1,15000.0,12000.0,paid in full
1433185010,91605,42,2005,84,25,1.0,0,25,0,1,1,0,88000.0,44000.0,paid in full
8980574003,11230,81,2005,11,1,1.0,2,3,1,1,1,0,50000.0,12500.0,charged off
2045665004,48867,23,2006,51,1,1.0,0,1,0,1,1,0,40147.0,8750.0,charged off
4390013005,59715,54,1991,240,9,1.0,0,0,1,0,0,0,300000.0,255000.0,paid in full
3213515010,84532,72,2008,84,7,1.0,0,7,0,1,1,0,36429.0,10000.0,paid in full
3411515000,46711,54,2009,32,4,2.0,1,4,0,2,1,0,728636.0,125000.0,paid in full
3902415010,19018,44,2010,66,5,1.0,0,5,0,1,0,0,150000.0,135000.0,paid in full
4821333010,14487,54,1992,180,4,1.0,0,0,1,0,0,0,180000.0,153000.0,paid in full
4871375001,7508,81,2011,84,3,1.0,0,3,0,1,0,0,50000.0,25000.0,paid in full
3118325003,14468,23,2008,60,7,1.0,0,7,0,1,0,0,45000.0,24750.0,paid in full
3583785007,84070,23,2009,37,1,1.0,0,1,0,1,1,0,25000.0,12500.0,charged off
3667045005,44203,48,2009,60,0,1.0,1,0,0,1,0,0,18400.0,9200.0,paid in full
8973274009,72626,72,2005,180,4,1.0,0,0,1,2,0,0,133500.0,113475.0,paid in full
9818363010,55391,45,1997,60,4,1.0,0,0,1,0,0,0,203947.0,152960.0,paid in full
7609704006,11368,31,2004,84,1,1.0,0,1,1,1,1,0,180916.0,50000.0,paid in full
1924035005,5764,33,2006,66,6,1.0,0,6,0,2,0,0,150000.0,75000.0,paid in full
4390554010,84021,23,2001,8,2,1.0,18,2,1,1,1,0,9926.0,5000.0,charged off
2768745008,45216,44,2008,84,4,2.0,0,4,0,1,1,0,29495.0,5000.0,paid in full
2912564001,85029,56,1999,36,35,1.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
7229433010,84601,54,1994,120,24,1.0,0,0,1,0,0,0,196000.0,166600.0,paid in full
8281953004,12546,32,1995,120,3,2.0,0,0,1,0,0,1,100000.0,90000.0,paid in full
2333026001,7645,23,2006,24,10,1.0,8,10,1,1,1,0,660000.0,100000.0,paid in full
3117775007,48044,23,2008,49,1,2.0,1,1,0,1,1,0,59777.0,12500.0,charged off
1099185003,98674,51,2005,84,6,1.0,0,0,1,2,0,0,50000.0,25000.0,paid in full
2504396002,11235,44,2007,37,2,1.0,2,2,1,2,1,0,97638.0,20000.0,charged off
5950204003,3104,62,2003,84,5,2.0,5,0,1,1,1,0,100000.0,50000.0,paid in full
6365374001,10604,62,2003,84,2,1.0,3,2,1,1,1,0,200000.0,100000.0,paid in full
1702704003,75240,45,1998,51,7,1.0,0,0,1,0,0,0,33000.0,26400.0,paid in full
6840093004,55317,45,1994,83,6,2.0,0,0,38510,0,0,0,125000.0,112500.0,paid in full
8410923003,19010,45,1995,134,2,2.0,0,0,1,0,0,1,60000.0,54000.0,paid in full
3509665008,6810,81,2009,98,40,2.0,4,40,0,1,0,0,320000.0,288000.0,paid in full
1816286009,39365,11,2006,84,2,1.0,0,0,1,2,0,0,51000.0,38250.0,paid in full
2256545003,15237,56,2007,45,2,1.0,0,2,0,1,1,0,40589.0,13500.0,charged off
4749623008,35173,23,1992,53,27,1.0,0,0,1,0,0,0,350000.0,283500.0,paid in full
9844973009,55712,72,1997,118,4,1.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
1480145001,20770,54,2005,84,1,1.0,1,1,0,1,1,0,25206.0,5000.0,paid in full
2324125009,34684,56,2007,54,1,1.0,0,1,0,1,1,0,110500.0,19000.0,charged off
2556974009,46224,56,1999,84,2,2.0,0,0,50564,1,0,0,85000.0,68000.0,paid in full
1701175004,6443,81,2006,60,18,1.0,0,18,0,2,0,0,85000.0,42500.0,paid in full
2907295005,89118,54,2008,58,6,1.0,0,6,0,1,1,0,125000.0,25000.0,charged off
2333195010,98270,81,2007,55,1,1.0,0,1,0,1,1,0,14242.0,6000.0,charged off
2730726003,27401,72,2007,84,30,1.0,0,30,1,1,1,0,235000.0,50000.0,paid in full
4958553007,26301,48,1992,36,9,2.0,0,0,1,0,0,0,250000.0,212500.0,paid in full
3513785001,33166,42,2009,12,13,1.0,0,13,0,1,0,0,400000.0,360000.0,paid in full
4437803004,80216,44,1991,60,5,1.0,0,0,1,0,0,0,114750.0,103275.0,paid in full
4206535001,43230,72,2010,60,0,1.0,0,0,0,1,0,0,20800.0,10400.0,paid in full
6087743008,55811,45,1994,72,2,2.0,0,0,1,0,0,0,42000.0,37800.0,paid in full
2880115007,63166,54,2008,47,1,2.0,0,1,0,1,1,0,25592.0,5000.0,charged off
1735555009,11757,44,2006,38,1,2.0,0,1,0,2,1,0,66500.0,15000.0,charged off
2833365009,63366,81,2008,84,5,2.0,1,6,0,1,1,0,52960.0,12500.0,paid in full
5402645001,30121,44,2012,72,4,1.0,0,4,0,1,0,0,180000.0,135000.0,paid in full
3133205000,97116,71,2008,60,8,1.0,1,8,0,1,1,0,27698.0,10000.0,paid in full
1543404009,53095,45,1997,120,4,1.0,0,0,1,0,0,1,65000.0,52000.0,paid in full
3007805002,85042,54,2008,59,3,1.0,5,5,0,1,0,0,49676.0,25000.0,charged off
5096835000,19904,62,2012,120,1,1.0,0,1,0,1,0,0,470000.0,352500.0,paid in full
4350845005,67410,72,2011,180,19,1.0,12,19,0,1,0,0,200000.0,100000.0,paid in full
3472585003,84115,54,2009,84,5,1.0,0,5,0,1,1,0,156009.0,50000.0,paid in full
1408474005,92110,31,1997,240,85,1.0,10,75,1,0,0,0,834000.0,834000.0,paid in full
2699234007,83401,44,1999,84,30,1.0,0,0,1,0,0,0,218000.0,163500.0,paid in full
4621773008,36460,62,1992,84,4,1.0,0,0,60002,0,0,0,206000.0,168920.0,paid in full
8586833004,60477,45,1995,120,1,2.0,0,0,1,0,0,1,75000.0,67500.0,paid in full
1344864004,33460,32,1997,144,21,1.0,0,0,1,0,0,0,422400.0,316800.0,paid in full
8346373009,36695,62,1995,108,6,1.0,0,0,1,0,0,0,250000.0,212500.0,paid in full
2157855007,92675,54,2007,84,2,2.0,1,2,0,1,0,0,50000.0,42500.0,paid in full
2981243007,65708,42,1987,99,18,1.0,0,0,0,0,0,0,874000.0,463220.0,charged off
1976585008,29210,72,2006,41,5,1.0,0,5,0,1,1,0,67975.0,22500.0,charged off
1745934002,73132,23,1998,84,3,1.0,0,0,1,0,0,1,30000.0,24000.0,paid in full
4523875002,98665,44,2011,84,9,1.0,1,10,0,1,0,0,200000.0,100000.0,paid in full
1300125010,60048,72,2005,42,5,2.0,5,5,44062,1,0,0,140000.0,70000.0,charged off
4585224005,57769,42,2001,12,2,1.0,0,0,1,2,1,0,50000.0,45000.0,paid in full
1436665007,45103,23,2005,41,12,1.0,5,12,0,2,0,0,75000.0,37500.0,charged off
2849105006,31642,48,2008,58,6,1.0,2,6,0,1,1,0,129448.0,25000.0,charged off
5548603000,81505,44,1993,240,6,1.0,0,0,1,0,0,0,350000.0,280000.0,paid in full
